id,influencer_id,description_fr,description_en,preferences_fr,preferences_en,Acid house,African music,Alternative rock,Ambient,Blues,Bossa Nova,Chill-out,Classical Music,Coldwave,Country,Dance music,Dance-pop,Deep house,Disco,Dream Pop,Dub,Electro swing,Electronic rock,Electronica,Electropop,Experimental,Experimental Jazz,Experimental rock,Film Music,French house,Funk,Future house,Garage rock,Grime,Hard rock,Hip hop,House music,Indie folk,Indie pop,Indie rock,Instrumental,International Pop,Latin music,Lo-Fi,Metal,Minimal,Modern Jazz,New wave,Noise rock,Nouvelle Scène,Nu-disco,Pop rock,Pop soul,Post-punk,Post-rock,Progressive pop,Progressive rock,Psychedelic pop,Psychedelic rock,Punk,R&B,Rap,Rap français,Reggae,Rock and roll,Samba,Singer-songwriter,Soul,Surf rock,Synthpop,Synthwave,Techno,Traditional Music,Trap,Trip hop,Variété Française
700,700,,,,,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
701,701,"Basée à Montréal, Costume Records s'est donné pour mission de s'adapter aux changements constants de l'industrie de la musique. Elle travaille au développement et à l'accompagnement d'une dizaine d'artistes dans leur carrière au Québec et à l'international. Offrant un catalogue varié, Costume mise d'abord et avant tout sur la qualité musicale des projets qu'elle représente.","Costume Records is a Montreal based label who's mission is to stay in touch with the ever changing music industry. They mainly work on developing and supporting about a dozen artists with their Québec and international careers. Offering a small but widespread catalogue, Costume Records' first and foremost concern is to work representing high calibre music.",Qualité musicale,Quality of music,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
702,702,Communication digitale et management pour les artistes indépendants.,Digital communication and management for independent artists.,Ouvert à tous les projets,Open to all projects,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
703,703,Playlists digitales / Communication / Promotions Digitales,Playlist / Communication & Independent music label.,Nouvelle sortie ou même démo,Fresh release no matter the style,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
704,704,Carefully curated independent no copyright music label and promotion channel.,Carefully curated independent no copyright music label and promotion channel.,Electronic music,Electronic music,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
705,705,"RADIO RGE, diffuse de la musique des années 80 à nos jours, avec des infos chaque heure.","RADIO RGE, broadcasts music from the 80s to today, with news every hour.","Reprises, remixes, chansons francophones et anglophones","Pop, Remix, Cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
706,706,"A 200K channel that is all about Electronic Music, from Trance & Progressive to Future Bass and Chillstep.","A 200K channel that is all about Electronic Music, from Trance & Progressive to Future Bass and Chillstep.","Electronic, trance, progressive, future bass, chillstep","Electronic, trance, progressive, future bass, chillstep",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,707,"Webzine Rock & Metal & Alternatif

Salut à toi !

On aime beaucoup l'eclecltctism enfin les trucs sympa qui sortent de l'ordinaire quoi ! On est un média indépendant qui existe depuis 2015, et nous avons également un magazine tiré a une centaines d'exemplaire.

On essaye de garantir un maximum de retour. Si tu n'a pas de retour voici pourquoi :
- Tu nous a déjà proposer un morceau similaire
- Le style ne correspond pas
- On se connait peut-être déjà

Les retours sont fais par l'admin du site (Benoit), qui est également musicien. Si ta production musicale est insuffisante, je te donnerais un max d'indications précises et objectif. Garde en tête que le milieu musical est très compétitif. Alors n'oublie pas de bien remplir ton profil même si ce que tu fais défonce ! On aime particulièrement les visuels soigné et les clips vidéo !

On te garantie également un backlink vers ton site officiel sur notre site (Notre Domain-Authority est de 15), soit via un article, soit via un commentaire sur un artiste qui te ressemble.

Nos réseaux préféré pour partager :
- Facebook
- Instagram (stories)
- Youtube (intégration sur le site)
- Spotify (Playlists)

On attends donc vos sons et vos clips !",French Rock & Metal Webzine,HARD-ROCK / METAL / ALTERNATIVE / DARK,HARD-ROCK / METAL / ALTERNATIVE / DARK,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,708,We are an online magazine for showcasing emerging artists and artistic ventures that are pushing the boundaries.,We are an online magazine for showcasing emerging artists and artistic ventures that are pushing the boundaries.,Emerging,Emerging,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
709,709,,,,Www.instagram.com/infamousisaacford,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
710,710,"Manager d'artistes depuis une dizaine d'années, j'aime découvrir de nouveaux talents et les guider du mieux que je peux dans cette jungle qu'est le monde de la musique aujourd'hui. 

Je travaille actuellement avec TIWAYO.

J'ai travaillé auparavant avec BackPack Jax, D'Ala, Moh Kouyaté, et Mariama.","Artist manager for 10 years, I like discovering new talents and guide them as well as I can in the music world. I currently work with TIWAYO. I've previously worked with BackPack Jax, D'Ala, Moh Kouyaté, and Mariama.","Nouvelle scène, pop soul, African, blues","New scene, pop soul, African, blues",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,711,,,,I prefer songs with unique elements.,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
712,712,"> Manager
     *Trois Cafés Gourmands (Chanson française)
     *Slim Paul (Blues/Folk/Rock)
     *R.CAN (Hip-hop/Chanson française)

> Réalisateur de clip

>Conseil en stratégie de communication liée à un projet artistique","> Manager
     *Trois Cafés Gourmands (Chanson française)
     *Slim Paul (Blues/Folk/Rock)
     *R.CAN (Hip-hop/Chanson française)

> Music video director

>Advice in communication strategy

>Conseil en stratégie de communication liée à un projet artistique","Nouvelle Scène, Folk, Pop, Rock, Urban","New Scene, Folk, Pop, Rock, Urban",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1
713,713,"Usine de pressage de vinyles, spécialisée dans la petite série de 100 à 1000 exemplaires. 

Découvrez nos pépites avec la M Box : 3 vinyles par mois, de notre lusine à votre platine.","Vinyl press factory, specializing in small series of 100 to 1000 copies.

Discover our nuggets with M box : 3 vinyls per month, from our Vinyl press factory to your turntable.",De l'amour ❤,love ❤,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
714,714,"We are a new artist management. We have been involved in music business since 1992, including work in both indie and multinational labels. We do management, production, mixing, mastering, education. We have university degree in Musicology and academic papers published.","We are a new artist management. We have been involved in music business since 1992, including work in both indie and multinational labels. We do management, production, mixing, mastering, education. We have university degree in Musicology and academic papers published. Previous work include remix for Manu Chao among others.",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,715,Production musiques actuelles <|°_°|>,Music producer,Tout ce qui est vraiment nouveau et qui groove,What's really new and grooves,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
716,716,"Music label in Belgium. Production, licensing & publishing.
Artistes : Tanaë, Afrodite, Damien Mcfly, Sébastien Hogge, Matt Hellfield Project","Music label in Belgium. Production, licensing & publishing.
Artists : Tanaë, Afrodite, Damien Mcfly, Sébastien Hogge, Matt Hellfield Project",Morceaux originaux,Originals,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
717,717,,I'm a DJ and Music producer from Halle Germany,,i wand fresh new electronic music,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
718,718,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,719,,"On air personality on Radio Milano International, Milan, Italy",,only english songs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
720,720,"Comme un pinson :
Le son Motown, l’esprit Island, l’insolence Boucheries, la classe Blue Note…

C’est d’abord une histoire de rencontres, En 1996 d'abord, Denise Perez et Jean-jacques Ritzenthaler au CFPJ (Centre de formation et de perfectionnement des journalistes)  celui-ci y est responsable technique et multimédia, musicien, il a géré des studios. Denise  y donne des cours de multimédia, avec son expérience de chargée de communication et marketing dans un label de rock indé (Boucherie productions) et d’agent artistique elle rejoindra Jean-Jacques Ritzenthaler à la création de «True World Music», site de production musicale web en 2002. Elle va également monter des salles de concerts (Le Marquis, Le Mood’s, Le Paris-Poppin’s) avec Jean-jacques Marquis, musicien, responsable d' un pôle musical dans les Yvelines (L’assos Rock) et d'un studio d’enregistrement. Un rencontre autour d’un dîner révèle des envies intactes et un même enthousiasme pour tenter l’aventure. Un nouvel associé va les rejoindre, Jean-Baptiste Ritzenthaler, le fils de Jean-Jacques Ritzenthaleur. A vingt et un an le «petit pinson» est encore étudiant pour devenir ingénieur du son. Tous sont passionnés de  musique et de spectacle.

Notre envie : créer un label dont l’image accompagne ou précède celle de l’artiste. Signer chez un « Comme un pinson » doit être un motif de reconnaissance et un gage de qualité. 

Notre boulot : Le financement, la production, la promotion, le marketing, la distribution, l’édition des chansons ainsi que l’aspect juridique, toujours en étroite collaboration avec l’artiste. 

Notre constat :  La musique française n’est pas « en crise », il y a de nombreux groupes et artistes qui font de la musique  partout en France, mais ils n’ont pas d’espace médiatique, celui-ci étant souvent réservé aux chanteurs et chanteuses «à texte». La musique française n’est pas la chanson française. La fameuse nouvelle chanson française n’est pas si nouvelle que ça, elle met souvent ses pas dans ceux de Brassens, Brel, Ferré espérant y trouver quelque légitimité, pour figurer sur une nouvelle version de la photo mythique des trois monstres sacrés. Il y a du texte, certes, mais trop souvent la musique et l’orchestration ne sont là que pour lui servir d’écrin. 
Notre espoir : Trouver l’ovni qui fera exploser ce carcan.
Notre ligne :  On n’en a pas! La politique éditoriale du label n’est pas cloisonnée à un style de musique, mais plutôt à des « personnalités », des artistes au charisme et à la présence permettant notamment de construire un projet de « scène ». 

Notre credo: Artisans et indépendants. 
Notre méthode : Avoir une vue globale de l’univers de l’artiste pour gérer avec lui le développement de son  projet.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,721,"Le label Baco Records est né en 2011, de la volonté du groupe Danakil, de reprendre les rênes de son indépendance et de développer parallèlement d’autres artistes, au sein de projets artistiques novateurs, souvent undergrounds, toujours de qualité !

Faisant le constat d’une industrie du disque en crise, Baco Records se positionne comme un label militant, novateur dans ses concepts de commercialisation et de promotion, s’inscrivant dans le respect de ses artistes et de leurs publics.
Notre objectif au sein du label est donc de mettre en place des projets auxquels nous croyons, d’artistes talentueux, souvent issus de scènes dites « underground » et peu médiatisées, en France, comme à l’international, grâce à nos nombreux partenaires à l’étranger.

Ce travail de développement trouve sa logique dans une vision globale de l’entité artistique, l’objectif étant de lier la réalité du travail de production musicale avec le montage des tournées, la gestion des catalogues éditoriaux, la conception et la logistique inhérente au merchandising des groupes etc…

Notre travail d’accompagnement et de développement des artistes « Baco Records » continue de faire ses preuves et conforte le fait que notre engagement quotidien permet d’allier exigence, créativité et indépendance.","Independent label based in Bordeaux, France.","World, Dub, Reggae, Rap, Hip-Hop","World, Dub, Reggae",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
723,723,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,724,"Created in Voghera (PV) - Italy in 2004 on the initiative of Music Producer and Composer Alessandro Porcella, PA74Music Publishing as well as performing an intense publishing activity, to develop new promotional strategies for your own catalog, new services for the music industry combined with the artistic and managerial training for the new generation of talents and professionals in the music business. An attentive and dynamic will PA74 Music is a reference point for all the inhabitants of the planet music.","Created in Voghera (PV) - Italy in 2004 on the initiative of Music Producer and Composer Alessandro Porcella, PA74Music Publishing as well as performing an intense publishing activity, to develop new promotional strategies for your own catalog, new services for the music industry combined with the artistic and managerial training for the new generation of talents and professionals in the music business. An attentive and dynamic will PA74 Music is a reference point for all the inhabitants of the planet music.",Eclectic,Eclectic,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
725,725,Manageuse et accompagnement d'artistes en développement,Manager and accompaniment for artists in development,Compositions originales,All languages,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
726,726,"Delit Face est un réseau social dédié aux artistes appartenant à Delit Music France.
Elle possède sur sa page d'accueil une playlist Spotify dédiée aux artistes.","Delit Face is a social network dedicated to artists and owned by Delit Music France.
She has on her homepage a Spotify playlist dedicated to artists.","SINGLES SPOTIFY, BIOGRAPHIE","PLAYLIST SPOTIFY, CLIPS, BIOGRAPHY",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
727,727,"Prochain numéro 15 septembre 2019
Toujours à l'affût de nouvelles pépites musicales,
Delit Music Mag et Delit Radio sont deux magazines appartenant à Delit Music Group.
Pour une publication dans le prochain numéro, nous écoutons votre projet avant de confirmer un article, une biographie ou une interview écrite.
NB: l'interview écrite est publiée sur le site officiel de Delit Music ou de Delit Face.","Next issue September 15, 2019
Always on the lookout for new musical nuggets,
The Delit Music Mag and Delit Radio are two magazines owned by Delit Music Group.
For a publication in the next issue, we listen to your project before confirming an article, biography or written interview.
NB: the written interview is published on the Delit Music or Delit Face official website.","SINGLES, CLIPS VIDÉOS","SINGLES, CLIPS VIDÉOS",0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
729,729,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,730,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,732,"Songs From A Room offre aux artistes ainsi qu'aux passionnés de musique l'opportunité unique de jouer et de faire l'expérience de concerts intimistes qui ont lieu dans des salons. Le mouvement devient global avec des soirées organisées à New-Yok, Paris et bien d'autres villes à travers le monde.

Songs From A Room a commencé en Mars 2009 dans le salon d'un auteur-compositeur devenu co-fondateur du mouvement. C'est un concept innovant dédié à amener le meilleur de la nouvelle scène dans un intime et surprenant lieu de concert. Un public éclectique, divers artistes, des professionnels de la musique et vous sont la promesse de performances singulières et nouvelles.","Songs From A Room offers artists and music fans the unique opportunity to perform and experience intimate gigs in packed living rooms regularly. The movement is now going global with shows happening in New York, Paris and many other cities worldwide.

Songs From a Room began in March 2009 in the living room of singer songwriter and co-founder Passion Ate Dave. It is an innovative concept, dedicated to bringing the best of new music to an unplugged, intimate, unusual space or venue. Mix in a crowd of dedicated music lovers, other artists, and industry professionals, and you have an evening which promises electric performances and new networks.",Compositions,Compositions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,736,"Alexandre Sap crée Rupture, une structure d'avant-garde abritant un nouveau label musical, un réseau de café-disquaires, une édition musicale et une agence de communication spécialisée dans les contenus pour les marques de luxe. Le label Rupture a une vision à 360°, il est dédié aux artistes émergents. 

Avec des artistes tels que le célèbre bluesman Bill Deraime, la légende de la folk canadienne Hawksley Workman, Chris Stills (fils de Véronique Sanson et Stephen Stills), Human (ancien leader de Grand National), le groupe Them There (auteurs du tube Fade Out Lines) et le jeune rappeur James The Prophet, Rupture met depuis plus de deux ans son expertise au service d'artistes indépendants afin de les accompagner au mieux dans le développement de leurs projets. En partenariat avec Sony Music, nous disposons d'une équipe de professionnels et de passionnés, reconnus pour leurs savoirs faire.","Alexandre Sap creates Rupture, a vanguard structure sheltering a new music label and a leading edge advertising agency.

Rupture is dedicated to emerging artists. It is the home of international artists such as Hawksley Workman, Them There, Bill Deraime, Chris Stills, James The Prophet and Human.",Artistes émergents,Emerging artists,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
737,737,"💫Official #Playlister 🌎@universalmusicgroup 
🔥The #top #playlist of the moment @spotify 74.2K","💫Official #Playlister 🌎@universalmusicgroup 
🔥The #top #playlist of the moment @spotify 74.2K 
Techno House, one of the most popular Spotify playlists, enjoys an exquisite combination of the best dj in the world and all genres of electronic music such as EDM, Deep House, Tech House, Electro, House, Trance, Techno, Electro Pop, Minimal, Disco, Trance, Dance, Tropical House, among others.","Techno, House, Hip Hop, Pop, Rock","Techno, House, Hip Hop, Pop, Rock",1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
741,741,"Agence de management 360°, nous conseillons les artistes sur la direction artistique et la stratégie globale.",Artist management,"Titres originaux, reprises","Original compositions, covers",1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1
742,742,"Hello ! Je m’appelle Justine, je suis Manager de projet musical. J’accompagne des artistes et des professionnels de la musique dans la gestion et le développement de projet musical en travaillant l’image et la singularité musicale.",Manager for musical projects. I help artists and music professionals manage and develop their projects focusing on image and music singularity.,Artistes en développement ,Developing artists,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
745,745,"Label créé en novembre 2018
Artistes féminines francophones uniquement
Label suivi par le programme ""Mentoring Program for Women Entrepreneurs in Music Industry""","Record label created in November 2018. Only French-speaking female artists. Record label followed by the ""Mentoring Program for Women Entrepreneurs in Music Industry"" program.",Titres en français ,Tracks in French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
746,746,"Beware Magazine - Exclusive Culture Crossing

Votre source quotidienne de découvertes artistiques, musicales et culturelles.","Beware Magazine - Exclusive Culture Crossing. Sharing arts, cultural and musical discoveries on a daily basis.",Morceaux originaux,Original songs,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
747,747,🎧 #flpradio #feelthemusic #flpradioweekend #flpradiobrazil #flpradiosummer,🎧 #flpradio #feelthemusic #flpradioweekend #flpradiobrazil #flpradiosummer,"Chanson, Pop, Brazilian","Chanson, Pop, Brazilian",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
750,750,"Music Industry Magazine Pump It Up to Make Mainstream Launch Following Three Years of Steady Growth and 20,000 Solid Subscribers
Pump It Up magazine is a bimonthly entertainment industry publication and web domain geared toward independent artists around the world in two distinctly impactful ways. First, the company is a dedicated to showcasing and introducing exciting and worthy new singers, musicians, songwriters and producers to the public and each other. 

For anyone seeking a supportive platform for independent artists of all stripes to stay up to date on the latest industry developments that can make the difference between just getting by and going all the way, tap into Pump It Up – today!","Music Industry Magazine Pump It Up to Make Mainstream Launch Following Three Years of Steady Growth and 20,000 Solid Subscribers
Pump It Up magazine is a bimonthly entertainment industry publication and web domain geared toward independent artists around the world in two distinctly impactful ways. First, the company is a dedicated to showcasing and introducing exciting and worthy new singers, musicians, songwriters and producers to the public and each other. 

For anyone seeking a supportive platform for independent artists of all stripes to stay up to date on the latest industry developments that can make the difference between just getting by and going all the way, tap into Pump It Up – today!",All genres indie artists,All genres indie artists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,751,"At SongCycle, we make great playlists for every mood and occasion. Tune in!","At SongCycle, we make great playlists for every mood and occasion. Tune in!","Eclectic, see genres","Eclectic, see genres",0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
752,752,HITMAN playlists music of all genres and asks for support from artists off-platform in the form of social media posts to help us gain more followers and listens. We will share the love!,HITMAN playlists music of all genres and asks for support from artists off-platform in the form of social media posts to help us gain more followers and listens. We will share the love!,Pop Songs,Pop Songs,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
753,753,"Directeur artistique du festival Freemusic. Récente édition du 21 au 23 juin 2019, en recherche d'artistes pour l'édition 2020.",Artistic Director Freemusic Festival. Looking for artists for the 2020 edition.,Créations originales tout style,Originales music productions,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
